close,priceEarningsRatio,rsi,macd_line,signal_line,pct_from_52_wk_high,numberAnalystsEstimatedEps,commonstocksharesoutstanding,alltime_high_price,m_returns
50.39,22.516419836718438,64.34634974533103,0.7279993380342589,0.5423768810366091,-13.150637711134095,15.0,4531395000.0,0.0,0.07639450282942595
50.68,22.516419836718438,67.66169154228855,0.7815635997824089,0.5902142247857691,-12.65081006549466,15.0,4531395000.0,0.0,0.07639450282942595
51.1,22.516419836718438,69.87577639751551,0.8481274675362798,0.6417968733358713,-11.926921751120306,15.0,4531395000.0,0.0,0.07639450282942595
51.06,22.516419836718438,73.4094616639478,0.8874224924997307,0.6909219971686432,-11.995863495346432,15.0,4531395000.0,0.0,0.07639450282942595
50.01,22.516419836718438,61.15942028985504,0.8243354323713845,0.7176046842091915,-13.805584281282323,15.0,4531395000.0,0.0,0.07639450282942595
50.31,22.516419836718438,55.77557755775578,0.7894457364603298,0.7319728946594192,-13.28852119958635,15.0,4531395000.0,0.0,0.07639450282942595
50.81,22.516419836718438,60.43613707165109,0.7930000118979876,0.7441783181071329,-12.426749396759739,15.0,4531395000.0,0.0,0.07639450282942595
50.44,22.516419836718438,54.4600938967136,0.7572319939428951,0.7467890532742854,-13.064460530851438,15.0,4531395000.0,0.0,0.07639450282942595
50.83,22.516419836718438,58.547655068078605,0.7516903047308716,0.7477693035656026,-12.392278524646681,15.0,4531395000.0,0.0,0.07639450282942595
51.3,22.516419836718438,61.73541963015643,0.7762751316476013,0.7534704691820023,-11.582213029989669,15.0,4531395000.0,0.0,0.07639450282942595
51.13,22.516419836718438,67.39130434782605,0.7731290543698535,0.7574021862195726,-11.875215442950706,15.0,4531395000.0,0.0,0.07639450282942595
50.84,22.516419836718438,57.84832451499117,0.738719688361698,0.7536656866479977,-12.37504308859014,15.0,4531395000.0,0.0,0.07639450282942595
51.42,22.516419836718438,61.85897435897438,0.7496101316503427,0.7528545756484668,-11.375387797311273,15.0,4531395000.0,0.0,0.07639450282942595
50.65,22.516419836718438,58.93129770992366,0.6881754632109462,0.7399187531609628,-12.70251637366426,15.0,4531395000.0,0.0,0.07639450282942595
51.81,22.516419836718438,60.44117647058823,0.7247360453372167,0.7368822115962137,-10.703205791106516,15.0,4531395000.0,0.0,0.07639450282942595
52.21,22.516419836718438,61.07091172214182,0.7770301077399964,0.7449117908249703,-10.013788348845228,15.0,4531395000.0,0.0,0.07639450282942595
52.17,22.516419836718438,58.19295558958652,0.8059553120984191,0.7571204950796601,-10.082730093071357,15.0,4531395000.0,0.0,0.07639450282942595
51.76,22.516419836718438,55.0724637681159,0.7867262806174296,0.763041652187214,-10.789382971389184,15.0,4531395000.0,0.0,0.07639450282942595
51.94,22.516419836718438,66.0033167495854,0.7770542328118921,0.7658441683121497,-10.479145122371605,15.0,4531395000.0,0.0,0.07639450282942595
52.42,22.516419836718438,66.98872785829306,0.7989116969777896,0.7724576740452778,-9.65184419165805,15.0,4531395000.0,0.0,0.07639450282942595
52.2,22.516419836718438,61.72006745362562,0.7893822264869357,0.7758425845336094,-10.031023784901757,15.0,4531395000.0,0.0,0.07639450282942595
53.26,22.516419836718438,71.29909365558913,0.8574787128375618,0.7921698101943999,-8.20406756290935,15.0,4531395000.0,0.0,0.07639450282942595
52.11,22.516419836718438,58.67208672086723,0.8093209319118415,0.7956000345378883,-10.186142709410554,15.0,4531395000.0,0.0,-0.020090123920390557
51.01,22.516419836718438,48.189762796504375,0.674618158458216,0.7714036593219539,-12.082040675629102,15.0,4531395000.0,0.0,-0.020090123920390557
48.33,22.516419836718438,36.692015209125465,0.34760466747935226,0.6866438609534335,-16.70113753877974,15.0,4531395000.0,0.0,-0.020090123920390557
49.25,22.516419836718438,42.86995515695066,0.160826523065964,0.5814803933759396,-15.11547742157877,15.0,4531395000.0,0.0,-0.020090123920390557
49.76,22.516419836718438,42.5090252707581,0.0533413498296369,0.4758525846666791,-14.23647018269563,15.0,4531395000.0,0.0,-0.020090123920390557
50.86,22.516419836718438,50.920245398773005,0.05627072863503457,0.39193621346035024,-12.340572216477083,15.0,4531395000.0,0.0,-0.020090123920390557
50.25,22.516419836718438,42.817679558011044,0.009263595463934848,0.31540168986106715,-13.391933815925547,15.0,4531395000.0,0.0,-0.020090123920390557
50.12,22.516419836718438,40.1322001888574,-0.03804129343608764,0.2447130932016362,-13.61599448466047,15.0,4531395000.0,0.0,-0.020090123920390557
52.24,22.516419836718438,50.27624309392265,0.0944467998010623,0.21465983452152143,-9.96208204067563,15.0,4531395000.0,0.0,-0.020090123920390557
50.69,22.516419836718438,46.12599565532223,0.07352497199767072,0.1864328620167513,-12.633574629438133,15.0,4531395000.0,0.0,-0.020090123920390557
50.44,22.516419836718438,44.59654178674352,0.03635231520586757,0.15641675265457455,-13.064460530851438,15.0,4531395000.0,0.0,-0.020090123920390557
51.63,22.516419836718438,47.292666209732694,0.10174294233244296,0.14548199059014824,-11.013443640124096,15.0,4531395000.0,0.0,-0.020090123920390557
52.59,22.516419836718438,51.27201565557729,0.22839664800333281,0.16206492207278517,-9.358841778697,15.0,4531395000.0,0.0,-0.020090123920390557
52.59,22.516419836718438,47.65241765942539,0.3250239484804851,0.19465672735432515,-9.358841778697,15.0,4531395000.0,0.0,-0.020090123920390557
53.16,22.516419836718438,53.834915997078156,0.4424952072762025,0.24422442333870065,-8.376421923474675,15.0,4531395000.0,0.0,-0.020090123920390557
53.12,22.516419836718438,58.353127474267616,0.5262975301813739,0.30063904470723535,-8.445363667700802,15.0,4531395000.0,0.0,-0.020090123920390557
50.66,22.516419836718438,59.38759065269942,0.3897176118856436,0.318454758142917,-12.685280937607732,15.0,4531395000.0,0.0,-0.020090123920390557
51.62,22.516419836718438,59.518072289156606,0.35485052362676583,0.32573391123968676,-11.030679076180636,15.0,4531395000.0,0.0,-0.020090123920390557
51.04,22.516419836718438,55.11182108626198,0.27722131745667156,0.3160313924830837,-12.030334367459503,15.0,4531395000.0,0.0,-0.020090123920390557
51.38,22.516419836718438,52.21088435374151,0.24036400416150627,0.3008979148187682,-11.444329541537401,15.0,4531395000.0,0.0,-0.020090123920390557
52.25,22.516419836718438,58.31946755407654,0.27814971022186086,0.2963482738993867,-9.944846604619102,15.0,4531395000.0,0.0,-0.020090123920390557
52.19,22.516419836718438,58.66108786610878,0.2997977738278692,0.29703817388508325,-10.048259220958299,15.0,4531395000.0,0.0,-0.020090123920390557
51.42,17.95209151833991,46.13207547169811,0.251917507150786,0.2880140405382238,-11.375387797311273,15.0,4443236000.0,0.0,0.07281088331097929
52.3,17.95209151833991,58.1067472306143,0.2817330531200142,0.2867578430545819,-9.858669424336446,15.0,4443236000.0,0.0,0.07281088331097929
53.32,17.95209151833991,63.45794392523366,0.38324969964154576,0.3060562143719747,-8.100654946570153,15.0,4443236000.0,0.0,0.07281088331097929
53.31,17.95209151833991,58.82352941176471,0.45762029506848023,0.3363690305112758,-8.117890382626682,15.0,4443236000.0,0.0,0.07281088331097929
53.54,17.95209151833991,55.40386803185436,0.5290203878380879,0.37489930197663823,-7.721475353326445,15.0,4443236000.0,0.0,0.07281088331097929
54.17,17.95209151833991,58.3864118895966,0.6291883193488914,0.4257571054510889,-6.635642881764911,15.0,4443236000.0,0.0,0.07281088331097929
55.9,17.95209151833991,62.948960302457486,0.838502928716629,0.5083062701041969,-3.6539124439848405,15.0,4443236000.0,0.0,0.07281088331097929
55.77,17.95209151833991,62.41799437675731,0.9825698969823264,0.6031589954798229,-3.8779731127197516,15.0,4443236000.0,0.0,0.07281088331097929
54.69,17.95209151833991,71.68998923573739,0.9980916539200351,0.6821455271678654,-5.739400206825242,15.0,4443236000.0,0.0,0.07281088331097929
54.97,17.95209151833991,69.45412311265972,1.0212144930715752,0.7499593203486075,-5.256807997242338,15.0,4443236000.0,0.0,0.07281088331097929
55.17,17.95209151833991,75.0911300121507,1.0436473215456132,0.8086969205880087,-4.912099276111688,15.0,4443236000.0,0.0,0.07281088331097929
55.69,17.95209151833991,75.6242568370987,1.0908109641216157,0.8651197292947301,-4.015856601172018,15.0,4443236000.0,0.0,0.07281088331097929
55.24,17.95209151833991,68.71088861076349,1.0794342058649704,0.9079826246087782,-4.791451223715962,15.0,4443236000.0,0.0,0.07281088331097929
54.43,17.95209151833991,62.81464530892452,0.993604162149758,0.9251069321169743,-6.187521544295076,15.0,4443236000.0,0.0,0.07281088331097929
54.68,17.95209151833991,69.82968369829685,0.9349782969922629,0.9270812050920321,-5.75663564288177,15.0,4443236000.0,0.0,0.07281088331097929
54.42,17.95209151833991,63.94736842105267,0.8576505872877576,0.9131950815311772,-6.204756980351605,15.0,4443236000.0,0.0,0.07281088331097929
55.26,17.95209151833991,63.07277628032345,0.8543009504846495,0.9014162553218718,-4.756980351602904,15.0,4443236000.0,0.0,0.07281088331097929
54.97,17.95209151833991,60.77922077922077,0.8188070646647247,0.8848944171904425,-5.256807997242338,15.0,4443236000.0,0.0,0.07281088331097929
54.71,17.95209151833991,57.56791720569213,0.7609265892825618,0.8601008516088664,-5.704929334712173,15.0,4443236000.0,0.0,0.07281088331097929
55.99,17.95209151833991,60.859188544152765,0.8090153725098475,0.8498837557890627,-3.498793519476045,14.0,4443236000.0,0.0,0.07281088331097929
56.15,17.95209151833991,51.83553597650514,0.8502357539841086,0.849954155428072,-3.2230265425715348,14.0,4443236000.0,0.0,0.11073405965350958
54.74,17.95209151833991,43.63411619283064,0.7603629958344911,0.8320359235093558,-5.653223026542573,14.0,4443236000.0,0.0,0.11073405965350958
55.21,17.95209151833991,53.475935828877034,0.7187776383573379,0.8093842664789523,-3.1403508771929807,14.0,4443236000.0,0.0,0.11073405965350958
56.75,17.95209151833991,60.183066361556094,0.8008543225178855,0.807678277686739,0.0,14.0,4443236000.0,0.0,0.11073405965350958
